############### GRAFO CARGADO #################
     1     2     3     4     5     6     7     8     9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76
11    8009.31    7204.38    4398.17    4308.12    2950.0    3155.33    3697.12    3762.57    1843.29    1616.7    999999999999    1118.0    2144.32    2665.47    1838.07    1610.75    1280.47    1913.3    3273.06    3272.65    6961.26    7822.44    8455.61    8222.93    7114.82    5767.27    6255.19    5589.81    4680.5    4139.59    3588.09    4161.15    4814.69    4750.0    3632.0    2840.0    2412.93    4158.85    4812.69    5837.99    6502.17    7023.56    6569.07    9331.48    9676.42    9595.04    10780.03    9719.21    9607.49    10238.16    9945.58    8887.24    8107.32    7531.06    8738.29    9427.29    9500.0    8382.0    7527.16    7047.32    8737.19    9426.27    10566.44    11225.89    11535.72    10987.27    13069.78    13084.37    12560.15    16940.31    14190.1    14309.7    14351.51    5820.46    10460.61    10718.49    
12    7803.15    6894.0    4307.03    4396.78    3153.1    2950.0    3227.7    3128.72    1615.45    1841.43    1118.0    999999999999    1164.12    1656.52    1611.48    1837.95    2283.96    2948.1    3966.87    3778.81    7312.62    8046.77    8500.63    8658.96    7540.93    6564.22    7107.75    6565.56    5592.36    4950.41    4373.48    5210.39    5880.42    5868.0    4750.0    3929.84    3476.0    5209.16    5879.33    6948.38    7611.16    8060.68    7572.51    10134.74    10383.35    10171.0    11584.09    10551.26    10618.5    11262.05    11017.99    9948.44    9149.87    8578.51    9839.29    10530.57    10618.0    9500.0    8640.44    8157.58    9838.64    10529.96    11681.97    12340.72    12622.92    12063.64    14038.39    14000.09    13407.56    17886.71    15308.09    15419.14    15457.97    4799.5    9927.72    10199.06    
13    8500.0    7516.65    5168.41    5361.2    4207.12    3804.29    3850.0    3585.04    2594.71    2960.15    2144.32    1164.12    999999999999    522.02    1390.14    1990.6    3050.0    3703.04    5127.62    4911.72    8363.01    9030.64    9374.43    9737.17    8620.47    7728.2    8270.73    7703.14    6746.75    6114.33    5537.6    6304.36    6958.81    6801.15    5691.37    4750.0    4252.65    5911.43    6604.92    7800.0    8451.33    9165.42    8698.42    11298.34    11536.46    11293.47    12747.55    11715.37    11741.49    12377.1    12087.26    11031.3    10250.49    9674.84    10857.37    11541.77    11534.21    10418.89    9500.0    9001.25    10634.03    11331.92    12550.0    13200.85    13669.03    13127.26    15181.9    15157.59    14571.55    19037.86    16219.74    16237.3    16260.38    3676.96    10278.62    10562.2    
14    8664.44    7650.0    5440.59    5685.95    4592.33    4092.38    4031.13    3700.0    2968.16    3397.06    2665.47    1656.52    522.02    999999999999    1746.42    2404.16    3553.17    4200.0    5597.32    5348.13    8727.11    9350.13    9628.73    10118.55    9004.72    8207.47    8760.28    8214.5    7248.69    6600.19    6021.0    6824.4    7480.14    7315.2    6207.3    5252.14    4750.0    6388.47    7084.67    8301.36    8950.0    9684.65    9213.58    11773.91    11988.01    11710.04    13222.05    12197.23    12257.65    12894.96    12609.18    11552.69    10770.33    10195.1    11378.05    12061.92    12043.45    10928.96    10001.12    9500.0    11122.05    11820.74    13050.86    13700.0    14190.84    13649.27    15691.16    15656.47    15055.31    19542.58    16727.0    16727.0    16746.72    3157.93    10268.03    10556.16    
15    9414.48    8501.91    5900.0    5941.38    4636.77    4552.71    4827.01    4681.88    3200.0    3275.67    1838.07    1611.48    1390.14    1746.42    999999999999    700.0    2127.2    2692.58    5110.77    5088.47    8745.43    9551.18    10074.35    10037.18    8924.4    7574.46    8031.97    7258.66    6428.31    5950.84    5411.33    5727.35    6320.01    5880.99    4814.91    3747.67    3226.84    4750.0    5450.0    6753.7    7383.26    8566.36    8184.13    11124.07    11502.72    11432.63    12569.11    11494.89    11183.02    11783.46    11357.89    10346.21    9625.49    9042.68    10024.47    10690.18    10531.79    9428.41    8442.9    7930.95    9500.0    10200.0    11481.51    12120.23    12875.17    12377.1    14701.45    14782.59    14319.31    18593.88    15189.88    15102.07    15110.01    4533.49    11469.63    11746.17    
16    9521.69    8660.98    5941.38    5900.0    4551.75    4637.56    5032.89    4964.88    3275.67    3200.0    1610.75    1837.95    1990.6    2404.16    700.0    999999999999    1511.62    2024.85    4792.7    4863.38    8563.44    9433.19    10050.0    9804.34    8702.01    7156.29    7574.46    6727.33    5954.24    5549.1    5036.12    5161.64    5727.35    5210.76    4161.08    3070.02    2548.04    4050.0    4750.0    6059.91    6686.74    7973.86    7621.68    10674.5    11109.57    11115.98    12112.49    11025.54    10594.81    11183.02    10720.1    9722.34    9021.09    8438.01    9363.76    10024.47    9840.45    8739.34    7746.77    7233.95    8800.0    9500.0    10783.55    11421.47    12219.66    11732.54    14130.91    14247.28    13829.41    18030.04    14494.22    14402.17    14410.5    5229.01    11761.91    12031.73    
17    9030.64    8297.74    5413.41    5202.4    3841.04    4281.1    4911.72    5020.46    3053.69    2661.77    1280.47    2283.96    3050.0    3553.17    2127.2    1511.62    999999999999    667.08    3609.02    3850.0    7528.11    8500.0    9284.53    8668.33    7595.39    5774.3    6144.31    5236.13    4516.51    4208.62    3747.33    3655.48    4215.74    3784.46    2697.77    1700.0    1209.34    2926.17    3601.74    4750.0    5402.08    6462.39    6114.33    9241.75    9737.17    9843.27    10670.17    9573.53    9083.23    9672.9    9230.69    8221.61    7511.66    6928.56    7907.28    8578.17    8492.92    7380.0    6450.0    5951.89    7597.7    8293.67    9500.0    10151.11    10752.91    10250.49    12620.32    12747.55    12357.29    16520.37    13174.31    13195.93    13224.31    6600.19    11648.71    11899.68    
18    9408.11    8727.11    5813.78    5536.24    4202.65    4763.02    5448.85    5597.32    3606.94    3140.06    1913.3    2948.1    3703.04    4200.0    2692.58    2024.85    667.08    999999999999    3700.0    4052.47    7650.0    8674.39    9541.1    8713.5    7669.75    5626.94    5929.8    4914.34    4310.73    4135.52    3740.66    3297.35    3791.11    3188.76    2139.57    1060.66    550.0    2261.08    2934.71    4102.74    4750.0    6021.0    5728.0    9004.72    9572.49    9774.71    10414.53    9306.58    8640.02    9208.69    8704.27    7720.32    7045.57    6463.75    7338.94    8000.62    7861.34    6751.98    5801.94    5300.0    6935.42    7632.17    8851.27    9500.0    10195.1    9711.98    12197.23    12375.18    12049.17    16101.94    12536.05    12536.05    12562.34    7209.2    12142.18    12386.79    
19    6180.01    5765.63    3001.67    2420.74    1698.37    2810.9    3712.14    4200.0    2863.56    2247.22    3273.06    3966.87    5127.62    5597.32    5110.77    4792.7    3609.02    3700.0    999999999999    715.89    3950.0    4992.49    5960.91    5060.14    3988.11    2621.55    3220.64    3061.53    1948.63    1092.02    550.0    2462.21    3092.33    4149.75    3409.19    3702.03    3740.66    4897.19    5242.38    5423.33    6021.0    4750.0    4110.96    6177.78    6427.48    6328.11    7625.12    6610.03    7061.16    7746.61    7809.38    6694.64    5807.75    5300.0    7003.57    7694.15    8297.77    7254.93    6800.18    6463.75    8183.52    8781.8    9535.46    10195.1    9500.0    8855.08    10288.46    10140.27    9470.08    14066.01    12798.93    13336.88    13444.42    8655.2    9393.22    9592.31    
20    5561.03    5091.66    2289.65    1732.77    1053.17    2162.35    3050.0    3562.65    2460.18    1952.56    3272.65    3778.81    4911.72    5348.13    5088.47    4863.38    3850.0    4052.47    715.89    999999999999    3707.42    4650.0    5494.09    4951.01    3842.2    3046.31    3700.0    3711.16    2597.45    1700.0    1236.93    3176.48    3807.89    4836.6    4042.38    4208.62    4176.12    5470.83    5860.03    6114.33    6720.12    5408.33    4750.0    6517.86    6647.18    6393.16    7951.41    6980.33    7644.77    8336.82    8459.38    7344.57    6450.0    5957.56    7697.56    8385.25    9011.12    7970.41    7511.66    7169.55    8893.4    9494.87    10250.49    10909.74    10154.43    9500.0    10786.33    10576.98    9832.85    14517.06    13499.07    14050.8    14159.27    8316.55    8707.76    8912.07    
21    3832.75    4200.0    3572.46    3100.4    4162.41    4725.93    5197.36    5765.63    5769.1    5489.31    6961.26    7312.62    8363.01    8727.11    8745.43    8563.44    7528.11    7650.0    3950.0    3707.42    999999999999    1192.69    2549.51    1450.0    550.0    3259.6    3758.32    4879.98    4269.71    3798.03    3988.11    5580.77    5886.0    7413.95    7025.73    7573.14    7669.75    8622.35    8822.98    8547.51    9004.72    6177.78    5489.31    4750.0    4220.19    3318.51    5885.58    5300.0    7322.06    7985.14    8684.91    7697.5    6852.92    6610.03    8610.02    9180.55    10324.68    9506.44    9481.03    9306.58    10832.01    11290.81    11600.54    12197.23    10288.46    9573.14    9500.0    8906.32    7787.81    12747.55    14182.38    15172.67    15344.71    11385.08    7433.03    7527.28    
22    3050.0    3688.16    3962.95    3669.47    4914.73    5264.2    5561.03    6091.39    6451.74    6275.75    7822.44    8046.77    9030.64    9350.13    9551.18    9433.19    8500.0    8674.39    4992.49    4650.0    1192.69    999999999999    1432.65    1700.0    1562.05    4443.25    4914.52    6067.79    5457.37    4951.01    5093.38    6757.4    7076.19    8594.95    8173.86    8668.33    8732.84    9760.25    9983.61    9737.17    10197.18    7325.47    6647.18    5491.81    4750.0    3569.31    6450.0    6033.45    8300.9    8942.32    9726.59    8773.76    7951.41    7739.83    9737.81    10290.04    11475.22    10677.01    10670.17    10498.81    12017.7    12469.36    12747.55    13335.85    11292.7    10576.98    10199.14    9500.0    8279.64    13235.27    15238.52    16281.35    16460.03    11815.77    6560.68    6622.12    
23    1931.32    2860.07    4208.62    4150.0    5506.93    5576.26    5644.69    6100.2    6885.67    6850.0    8455.61    8500.63    9374.43    9628.73    10074.35    10050.0    9284.53    9541.1    5960.91    5494.09    2549.51    1432.65    999999999999    3031.91    2982.03    5798.71    6307.54    7407.08    6711.23    6109.42    6158.33    7957.7    8335.77    9800.76    9284.25    9661.39    9665.66    10835.36    11115.98    10983.62    11473.67    8726.11    8038.81    6863.85    6040.7    4750.0    7731.75    7397.97    9729.47    10366.89    11159.22    10203.51    9376.17    9152.19    11151.79    11712.07    12873.9    12052.33    11997.08    11800.95    13358.24    13829.41    14149.29    14743.9    12723.31    12007.71    11526.06    10772.77    9500.0    14422.21    16670.93    17704.52    17880.72    11806.78    5223.98    5261.18    
24    4750.0    5344.39    5022.45    4539.27    5530.59    6159.19    6647.18    7215.61    7151.57    6820.92    8222.93    8658.96    9737.17    10118.55    10037.18    9804.34    8668.33    8713.5    5060.14    4951.01    1450.0    1700.0    3031.91    999999999999    1118.03    3621.12    3891.34    5205.85    4884.33    4650.0    4975.19    6247.6    6408.0    8009.31    7803.15    8500.0    8664.44    9414.48    9521.69    9030.64    9408.11    6180.01    5561.03    3832.75    3050.0    1931.32    4750.0    4366.06    6791.54    7403.04    8290.92    7409.63    6647.18    6524.19    8487.93    8984.71    10286.23    9587.79    9737.17    9637.69    11029.28    11416.0    11536.46    12092.35    9793.11    9080.89    8508.97    7800.0    6587.3    11547.84    13798.28    14941.97    15136.46    12823.12    8237.87    8286.89    
25    4366.06    4750.0    3990.61    3464.82    4414.68    5071.95    5602.23    6177.78    6036.97    5703.07    7114.82    7540.93    8620.47    9004.72    8924.4    8702.01    7595.39    7669.75    3988.11    3842.2    550.0    1562.05    2982.03    1118.03    999999999999    2926.17    3360.43    4555.53    4049.15    3684.09    3950.0    5392.82    5640.26    7204.38    6894.0    7516.65    7650.0    8501.91    8660.98    8297.74    8727.11    5765.63    5091.66    4200.0    3688.16    2860.07    5344.39    4750.0    6806.25    7463.58    8193.98    7224.38    6394.14    6177.78    8175.88    8730.69    9915.17    9127.63    9154.92    9004.72    10490.23    10928.17    11186.6    11773.91    9782.89    9067.11    8950.0    8360.02    7252.07    12208.71    13700.09    14722.86    14900.08    11735.95    7960.06    8048.14    
26    6791.54    6806.25    4750.0    4050.0    4073.28    5138.07    5971.81    6524.76    5463.74    4867.49    5767.27    6564.22    7728.2    8207.47    7574.46    7156.29    5774.3    5626.94    2621.55    3046.31    3259.6    4443.25    5798.71    3621.12    2926.17    999999999999    700.0    1629.44    1367.75    1627.88    2193.17    2700.0    2789.27    4398.17    4307.03    5168.41    5440.59    5900.0    5941.38    5413.41    5813.78    3001.67    2289.65    3572.46    3962.95    4208.62    5022.45    3990.61    4750.0    5450.0    5817.52    4739.91    3842.2    3488.91    5463.74    6082.15    7109.95    6255.95    6230.97    6079.68    7574.46    8031.97    8390.02    9003.47    7501.5    6806.61    7747.58    7536.08    6850.18    11472.79    11188.61    12039.31    12195.29    11276.75    10353.02    10491.19    
27    7403.04    7463.58    5450.0    4750.0    4739.24    5816.32    6659.02    7207.81    6082.15    5463.74    6255.19    7107.75    8270.73    8760.28    8031.97    7574.46    6144.31    5929.8    3220.64    3700.0    3758.32    4914.52    6307.54    3891.34    3360.43    700.0    999999999999    1368.89    1628.05    2163.33    2745.91    2789.27    2700.0    4308.12    4396.78    5361.2    5685.95    5941.38    5900.0    5202.4    5536.24    2420.74    1732.77    3100.4    3669.47    4150.0    4539.27    3464.82    4050.0    4750.0    5139.3    4073.89    3184.73    2872.72    4867.49    5463.74    6566.38    5767.86    5848.5    5748.26    7156.29    7574.46    7842.35    8441.71    6817.07    6118.82    7086.96    6921.16    6307.54    10845.51    10544.43    11443.12    11607.11    11857.7    10982.94    11113.28    
28    8290.92    8193.98    5817.52    5139.3    4750.0    5865.0    6759.73    7259.49    5816.13    5137.72    5589.81    6565.56    7703.14    8214.5    7258.66    6727.33    5236.13    4914.34    3061.53    3711.16    4879.98    6067.79    7407.08    5205.85    4555.53    1629.44    1368.89    999999999999    1115.0    2013.82    2512.3    1624.46    1362.96    2950.0    3153.1    4207.12    4592.33    4636.77    4551.75    3841.04    4202.65    1698.37    1053.17    4162.41    4914.73    5506.93    5530.59    4414.68    4073.28    4739.24    4750.0    3635.0    2746.27    2246.81    4071.29    4737.53    5593.21    4680.02    4602.87    4452.64    5952.83    6426.89    6871.32    7503.25    6443.68    5794.02    7480.79    7524.37    7135.32    11352.5    9876.44    10590.68    10729.9    11365.05    11799.19    11954.61    
29    7409.63    7224.38    4739.91    4073.89    3635.0    4750.0    5645.05    6144.78    4738.77    4072.56    4680.5    5592.36    6746.75    7248.69    6428.31    5954.24    4516.51    4310.73    1948.63    2597.45    4269.71    5457.37    6711.23    4884.33    4049.15    1367.75    1628.05    1115.0    999999999999    905.84    1400.84    1363.8    1624.73    3155.33    2950.0    3804.29    4092.38    4552.71    4637.56    4281.1    4763.02    2810.9    2162.35    4725.93    5264.2    5576.26    6159.19    5071.95    5138.07    5816.32    5865.0    4750.0    3859.99    3360.26    5137.02    5815.39    6567.35    5590.66    5343.37    5106.52    6727.27    7258.51    7834.66    8480.29    7558.45    6908.67    8459.52    8412.24    7891.37    12294.94    10947.54    11596.17    11723.47    10381.01    10853.56    11022.3    
30    6647.18    6394.14    3842.2    3184.73    2746.27    3859.99    4750.0    5258.56    3946.2    3309.46    4139.59    4950.41    6114.33    6600.19    5950.84    5549.1    4208.62    4135.52    1092.02    1700.0    3798.03    4951.01    6109.42    4650.0    3684.09    1627.88    2163.33    2013.82    905.84    999999999999    583.1    1860.11    2343.07    3697.12    3227.7    3850.0    4031.13    4827.01    5032.89    4911.72    5448.85    3712.14    3050.0    5197.36    5561.03    5644.69    6647.18    5602.23    5971.81    6659.02    6759.73    5645.05    4750.0    4260.58    6039.25    6719.56    7438.16    6438.52    6114.33    5836.31    7504.17    8061.79    8698.42    9348.93    8455.32    7800.0    9204.62    9080.89    8457.25    12997.12    11849.26    12474.17    12596.23    9694.59    10032.2    10210.04    
31    6524.19    6177.78    3488.91    2872.72    2246.81    3360.26    4260.58    4750.0    3370.83    2728.09    3588.09    4373.48    5537.6    6021.0    5411.33    5036.12    3747.33    3740.66    550.0    1236.93    3988.11    5093.38    6158.33    4975.19    3950.0    2193.17    2745.91    2512.3    1400.84    583.1    999999999999    2000.0    2594.22    3762.57    3128.72    3585.04    3700.0    4681.88    4964.88    5020.46    5597.32    4200.0    3562.65    5765.63    6091.39    6100.2    7215.61    6177.78    6524.76    7207.81    7259.49    6144.78    5258.56    4750.0    6462.39    7151.4    7782.31    6750.95    6337.59    6021.0    7725.44    8310.39    9027.32    9684.65    8950.0    8305.42    9782.89    9663.98    9034.66    13579.58    12262.34    12822.83    12934.64    9111.81    9815.55    10006.25    
32    8487.93    8175.88    5463.74    4867.49    4071.29    5137.02    6039.25    6462.39    4750.0    4050.0    4161.15    5210.39    6304.36    6824.4    5727.35    5161.64    3655.48    3297.35    2462.21    3176.48    5580.77    6757.4    7957.7    6247.6    5392.82    2700.0    2789.27    1624.46    1363.8    1860.11    2000.0    999999999999    700.0    1843.29    1615.45    2594.71    2968.16    3200.0    3275.67    3053.69    3606.94    2863.56    2460.18    5769.1    6451.74    6885.67    7151.57    6036.97    5463.74    6082.15    5816.13    4738.77    3946.2    3370.83    4750.0    5450.0    5882.62    4816.24    4341.08    4021.5    5727.35    6320.01    7100.18    7763.54    7447.31    6865.86    8974.69    9094.64    8753.57    12870.31    10465.42    10909.86    11008.41    9981.23    11814.61    12003.54    
33    8984.71    8730.69    6082.15    5463.74    4737.53    5815.39    6719.56    7151.4    5450.0    4750.0    4814.69    5880.42    6958.81    7480.14    6320.01    5727.35    4215.74    3791.11    3092.33    3807.89    5886.0    7076.19    8335.77    6408.0    5640.26    2789.27    2700.0    1362.96    1624.73    2343.07    2594.22    700.0    999999999999    1616.7    1841.43    2960.15    3397.06    3275.67    3200.0    2661.77    3140.06    2247.22    1952.56    5489.31    6275.75    6850.0    6820.92    5703.07    4867.49    5463.74    5137.72    4072.56    3309.46    2728.09    4050.0    4750.0    5212.6    4162.62    3771.6    3500.36    5161.64    5727.35    6443.8    7104.4    6757.4    6184.66    8411.0    8592.0    8335.77    12314.42    9773.69    10248.17    10353.02    10633.2    12370.33    12550.9    
34    10286.23    9915.17    7109.95    6566.38    5593.21    6567.35    7438.16    7782.31    5882.62    5212.6    4750.0    5868.0    6801.15    7315.2    5880.99    5210.76    3784.46    3188.76    4149.75    4836.6    7413.95    8594.95    9800.76    8009.31    7204.38    4398.17    4308.12    2950.0    3155.33    3697.12    3762.57    1843.29    1616.7    999999999999    1118.0    2144.32    2665.47    1838.07    1610.75    1280.47    1913.3    3273.06    3272.65    6961.26    7822.44    8455.61    8222.93    7114.82    5767.27    6255.19    5589.81    4680.5    4139.59    3588.09    4161.15    4814.69    4750.0    3632.0    2840.0    2412.93    4158.85    4812.69    5837.99    6502.17    7023.56    6569.07    9331.48    9676.42    9595.04    13218.61    9440.15    9618.99    9681.07    10384.37    13541.85    13742.04    
35    9587.79    9127.63    6255.95    5767.86    4680.02    5590.66    6438.52    6750.95    4816.24    4162.62    3632.0    4750.0    5691.37    6207.3    4814.91    4161.08    2697.77    2139.57    3409.19    4042.38    7025.73    8173.86    9284.25    7803.15    6894.0    4307.03    4396.78    3153.1    2950.0    3227.7    3128.72    1615.45    1841.43    1118.0    999999999999    1164.12    1656.52    1611.48    1837.95    2283.96    2948.1    3966.87    3778.81    7312.62    8046.77    8500.63    8658.96    7540.93    6564.22    7107.75    6565.56    5592.36    4950.41    4373.48    5210.39    5880.42    5868.0    4750.0    3929.84    3476.0    5209.16    5879.33    6948.38    7611.16    8060.68    7572.51    10134.74    10383.35    10171.0    14038.19    10558.13    10718.51    10774.29    9293.64    12723.84    12936.66    
